2020-12-21 10:17:09,793 INFO  - Navigating to: https://demostore.x-cart.com/ 
2020-12-21 10:32:58,030 INFO  - Successfully located [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: (//ul[@class='products-grid grid-list']//li[contains(@class,'product-cell')])[2]//label[contains(@for,'product')]] using By.xpath: (//ul[@class='products-grid grid-list']//li[contains(@class,'product-cell')])[2]//label[contains(@for,'product')]
2020-12-21 10:32:58,183 INFO  - Trying to click on : [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: (//ul[@class='products-grid grid-list']//li[contains(@class,'product-cell')])[2]//label[contains(@for,'product')]]
2020-12-21 10:32:58,328 INFO  - Successfully clicked on: [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: (//ul[@class='products-grid grid-list']//li[contains(@class,'product-cell')])[2]//label[contains(@for,'product')]] 
2020-12-21 10:33:01,831 INFO  - Trying to locate: null using : By.xpath: //*[@id='header-area']//li[@class='leaf first']
2020-12-21 10:33:01,857 INFO  - Successfully located [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //*[@id='header-area']//li[@class='leaf first']] using By.xpath: //*[@id='header-area']//li[@class='leaf first']
2020-12-21 10:33:01,858 INFO  - Trying to click on : [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //*[@id='header-area']//li[@class='leaf first']]
2020-12-21 10:33:04,051 INFO  - Successfully clicked on: [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //*[@id='header-area']//li[@class='leaf first']] 
2020-12-21 10:33:04,055 INFO  - Trying to locate: null using : By.xpath: //div[@id='header']//div[contains(@class,'header_product-comparison compare-indicator recently-updated')]//a[contains(@title,'Open comparison table')]
2020-12-21 10:33:04,099 INFO  - Successfully located [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //div[@id='header']//div[contains(@class,'header_product-comparison compare-indicator recently-updated')]//a[contains(@title,'Open comparison table')]] using By.xpath: //div[@id='header']//div[contains(@class,'header_product-comparison compare-indicator recently-updated')]//a[contains(@title,'Open comparison table')]
2020-12-21 10:33:04,099 INFO  - Trying to click on : [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //div[@id='header']//div[contains(@class,'header_product-comparison compare-indicator recently-updated')]//a[contains(@title,'Open comparison table')]]
2020-12-21 10:33:06,650 INFO  - Successfully clicked on: [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //div[@id='header']//div[contains(@class,'header_product-comparison compare-indicator recently-updated')]//a[contains(@title,'Open comparison table')]] 
2020-12-21 10:33:06,652 INFO  - Before getting a screenshot
2020-12-21 10:33:07,281 INFO  - Successfully made a screenshot
2020-12-21 10:33:09,792 INFO  - Trying to locate: null using : By.xpath: //img[@class='photo']
2020-12-21 10:33:09,829 INFO  - Successfully located null using By.xpath: //img[@class='photo']
2020-12-21 10:33:09,834 INFO  - Before getting a screenshot
2020-12-21 10:33:10,284 INFO  - Successfully made a screenshot
2020-12-21 10:33:10,292 INFO  - Trying to locate: null using : By.xpath: //a[@title='Remove']
2020-12-21 10:33:10,314 INFO  - Successfully located [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //a[@title='Remove']] using By.xpath: //a[@title='Remove']
2020-12-21 10:33:10,315 INFO  - Trying to click on : [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //a[@title='Remove']]
2020-12-21 10:33:12,485 INFO  - Successfully clicked on: [[ChromeDriver: chrome on WINDOWS (c0bed830ec7fe0a6088a7e2340157cd9)] -> xpath: //a[@title='Remove']] 
2020-12-21 10:33:12,488 INFO  - Trying to locate: null using : By.xpath: //img[@class='photo']
2020-12-21 10:33:12,549 INFO  - Successfully located null using By.xpath: //img[@class='photo']
2020-12-21 10:33:12,550 INFO  - Before getting a screenshot
2020-12-21 10:33:13,183 INFO  - Successfully made a screenshot
2020-12-21 14:09:10,300 INFO  - Navigating to: https://demostore.x-cart.com/ 
2020-12-21 14:09:16,513 INFO  - Successfully navigated to https://demostore.x-cart.com/ 
2020-12-21 14:09:16,537 INFO  - Before getting a screenshot
2020-12-21 14:09:16,840 INFO  - Successfully made a screenshot
2020-12-21 14:09:18,902 INFO  - Trying to locate: null using : By.xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]
2020-12-21 14:09:18,944 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]] using By.xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]
2020-12-21 14:09:18,954 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]]
2020-12-21 14:09:19,660 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]] 
2020-12-21 14:09:22,162 INFO  - Trying to locate: null using : By.xpath: //*[@class='popup-button default-popup-button create-account-link']
2020-12-21 14:09:22,178 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@class='popup-button default-popup-button create-account-link']] using By.xpath: //*[@class='popup-button default-popup-button create-account-link']
2020-12-21 14:09:22,178 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@class='popup-button default-popup-button create-account-link']]
2020-12-21 14:09:22,740 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@class='popup-button default-popup-button create-account-link']] 
2020-12-21 14:09:25,246 INFO  - Trying to locate: null using : By.id: login
2020-12-21 14:09:25,272 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: login] using By.id: login
2020-12-21 14:09:25,273 INFO  - Sending [abc1@mail.com] to  [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: login]
2020-12-21 14:09:25,397 INFO  - EventType: sendKeys() - Element: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: login] - Value: [[abc1@mail.com]]
2020-12-21 14:09:27,897 INFO  - Trying to locate: null using : By.id: password
2020-12-21 14:09:27,933 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: password] using By.id: password
2020-12-21 14:09:27,934 INFO  - Sending [Qwerty123456] to  [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: password]
2020-12-21 14:09:28,009 INFO  - EventType: sendKeys() - Element: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: password] - Value: [[Qwerty123456]]
2020-12-21 14:09:30,511 INFO  - Trying to locate: null using : By.id: password-conf
2020-12-21 14:09:30,522 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: password-conf] using By.id: password-conf
2020-12-21 14:09:30,523 INFO  - Sending [Qwerty123456] to  [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: password-conf]
2020-12-21 14:09:30,590 INFO  - EventType: sendKeys() - Element: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> id: password-conf] - Value: [[Qwerty123456]]
2020-12-21 14:09:33,091 INFO  - Trying to locate: null using : By.xpath: //div[@class='button submit']
2020-12-21 14:09:33,108 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[@class='button submit']] using By.xpath: //div[@class='button submit']
2020-12-21 14:09:33,109 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[@class='button submit']]
2020-12-21 14:09:33,389 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[@class='button submit']] 
2020-12-21 14:09:35,893 INFO  - Trying to locate: null using : By.xpath: //div[@class='status-messages-wrapper']
2020-12-21 14:09:35,942 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[@class='status-messages-wrapper']] using By.xpath: //div[@class='status-messages-wrapper']
2020-12-21 14:09:35,943 INFO  - Trying to get text from: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[@class='status-messages-wrapper']]
2020-12-21 14:09:35,993 INFO  - Successfully retrieved text from : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //div[@class='status-messages-wrapper']] 
2020-12-21 14:09:35,997 INFO  - Before getting a screenshot
2020-12-21 14:09:36,470 INFO  - Successfully made a screenshot
2020-12-21 14:09:39,992 INFO  - Trying to locate: null using : By.xpath: //*[@id='header-bar']/div[3]/a
2020-12-21 14:09:40,002 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@id='header-bar']/div[3]/a] using By.xpath: //*[@id='header-bar']/div[3]/a
2020-12-21 14:09:40,003 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@id='header-bar']/div[3]/a]
2020-12-21 14:09:40,234 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@id='header-bar']/div[3]/a] 
2020-12-21 14:09:42,738 INFO  - Trying to locate: null using : By.xpath: //*[@id='header-bar']//a[@class='log-off icon-logout']
2020-12-21 14:09:42,749 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@id='header-bar']//a[@class='log-off icon-logout']] using By.xpath: //*[@id='header-bar']//a[@class='log-off icon-logout']
2020-12-21 14:09:42,749 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@id='header-bar']//a[@class='log-off icon-logout']]
2020-12-21 14:09:44,811 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> xpath: //*[@id='header-bar']//a[@class='log-off icon-logout']] 
2020-12-21 14:09:48,318 INFO  - Trying to locate: null using : By.className: category-description
2020-12-21 14:09:48,328 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> class name: category-description] using By.className: category-description
2020-12-21 14:09:48,329 INFO  - Trying to get text from: [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> class name: category-description]
2020-12-21 14:09:48,347 INFO  - Successfully retrieved text from : [[FirefoxDriver: firefox on WINDOWS (e5b9d73b-0e48-4537-be60-0aff8c8c1d4d)] -> class name: category-description] 
2020-12-21 14:09:59,514 INFO  - Navigating to: https://demostore.x-cart.com/ 
2020-12-21 14:10:03,242 INFO  - Successfully navigated to https://demostore.x-cart.com/ 
2020-12-21 14:10:03,242 INFO  - Before getting a screenshot
2020-12-21 14:10:03,909 INFO  - Successfully made a screenshot
2020-12-21 14:10:05,921 INFO  - Trying to locate: null using : By.xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]
2020-12-21 14:10:05,940 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]] using By.xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]
2020-12-21 14:10:05,940 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]]
2020-12-21 14:10:06,419 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //div[contains(@class,'header_bar-sign_in')]//button[contains(@type,'button')]] 
2020-12-21 14:10:09,921 INFO  - Trying to locate: null using : By.id: login-email
2020-12-21 14:10:09,931 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> id: login-email] using By.id: login-email
2020-12-21 14:10:09,931 INFO  - Sending [abc1@mail.com] to  [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> id: login-email]
2020-12-21 14:10:10,014 INFO  - EventType: sendKeys() - Element: [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> id: login-email] - Value: [[abc1@mail.com]]
2020-12-21 14:10:10,016 INFO  - Trying to locate: null using : By.id: login-password
2020-12-21 14:10:10,043 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> id: login-password] using By.id: login-password
2020-12-21 14:10:10,043 INFO  - Sending [Qwerty123456] to  [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> id: login-password]
2020-12-21 14:10:10,134 INFO  - EventType: sendKeys() - Element: [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> id: login-password] - Value: [[Qwerty123456]]
2020-12-21 14:10:10,135 INFO  - Before getting a screenshot
2020-12-21 14:10:10,683 INFO  - Successfully made a screenshot
2020-12-21 14:10:10,696 INFO  - Trying to locate: null using : By.xpath: //table[@class='login-form']//button[@type='submit']
2020-12-21 14:10:10,708 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //table[@class='login-form']//button[@type='submit']] using By.xpath: //table[@class='login-form']//button[@type='submit']
2020-12-21 14:10:10,709 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //table[@class='login-form']//button[@type='submit']]
2020-12-21 14:10:10,988 INFO  - Successfully clicked on: [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //table[@class='login-form']//button[@type='submit']] 
2020-12-21 14:10:13,495 INFO  - Trying to locate: null using : By.xpath: //ul[@class='nav navbar-nav top-main-menu']//a[@href='?target=order_list']
2020-12-21 14:10:13,828 INFO  - Successfully located [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //ul[@class='nav navbar-nav top-main-menu']//a[@href='?target=order_list']] using By.xpath: //ul[@class='nav navbar-nav top-main-menu']//a[@href='?target=order_list']
2020-12-21 14:10:13,828 INFO  - Trying to click on : [[FirefoxDriver: firefox on WINDOWS (e5966057-10e9-4f08-a93b-fcfbb20e66a5)] -> xpath: //ul[@class='nav navbar-nav top-main-menu']//a[@href='?target=order_list']]
